K,¬sall,¬snone,¬sany,sall,snone,sany
2,0.001556609000544995,0.001757260994054377,0.001860415010014549,0.0015483669994864613,0.0019676900119520724,0.00182130400207825
2,0.0016307089827023447,0.0016728240007068962,0.001842744997702539,0.0014897009823471308,0.0016939149936661124,0.0017462960095144808
2,0.0016201639955397695,0.001755793986376375,0.001980191998882219,0.0016340620059054345,0.0016081499925348908,0.0020098050008527935
2,0.0018833930080290884,0.0017842189990915358,0.0015712050080765039,0.0015961379976943135,0.0019113289890810847,0.0021300700027495623
2,0.002327997994143516,0.004116476979106665,0.001764243992511183,0.0015170089900493622,0.0016987340059131384,0.00195435099885799
2,0.0015066030027810484,0.0019167069985996932,0.001697966014035046,0.001980889996048063,0.0020363439980428666,0.001968738011782989
2,0.0021441779972519726,0.0022014470014255494,0.0020331310224719346,0.0015818910032976419,0.0021670150163117796,0.0017465050041209906
2,0.0022045900113880634,0.0017441310046706349,0.0019118869968224317,0.0015684810059610754,0.00163448101375252,0.001826263003749773
2,0.0020350870036054403,0.001811736001400277,0.0018096409912686795,0.0015020619903225452,0.0016839980089571327,0.0015516499988734722
2,0.0016130399890244007,0.0017537690000608563,0.0016995720216073096,0.0015279040089808404,0.001622957002837211,0.001987874013138935
2,0.002129929984221235,0.001944085001014173,0.002154863002942875,0.0016149249859154224,0.0016718450060579926,0.001586010999744758
2,0.001589154009707272,0.0019977220217697322,0.001663325005210936,0.001750974013702944,0.0015056239790283144,0.0016277759859804064
3,0.0016392999968957156,0.0017474830092396587,0.0021448759944178164,0.0015756049833726138,0.0016772930102888495,0.001895964000141248
3,0.0027445279993116856,0.0020687490177806467,0.001993811019929126,0.0015997700102161616,0.0015721829840913415,0.0018387649906799197
3,0.0023895280028227717,0.00187096101581119,0.00198829299188219,0.0018333169864490628,0.0017626379849389195,0.0028012389957439154
3,0.0019417789881117642,0.0017453169857617468,0.002068750007310882,0.0021108640066813678,0.0021480190043803304,0.002170786989154294
3,0.001790923997759819,0.00170816300669685,0.0023465749982278794,0.0015586339868605137,0.0017314190044999123,0.001990668009966612
3,0.0017196160042658448,0.0020861399825662374,0.0020740579930134118,0.0016523599915672094,0.0015667349798604846,0.0015766530123073608
3,0.0016853249981068075,0.0017059280071407557,0.0020487059955485165,0.0015749759913887829,0.001812364993384108,0.0018291969900019467
3,0.002284418005729094,0.0019589609873946756,0.0022343419841490686,0.0018673299928195775,0.001714238984277472,0.0016399979940615594
3,0.0016327349876519293,0.0019205479766242206,0.0035743049811571836,0.0016770829970482737,0.0017234570113942027,0.0016016559966374189
3,0.0016932169965002686,0.0017391020082868636,0.0018184410000685602,0.0016054970037657768,0.001511770999059081,0.001651102997129783
3,0.0017212230013683438,0.0019168459984939545,0.002042698994046077,0.0017014580080285668,0.0018706819973886013,0.001645725016715005
3,0.0017578889965079725,0.0026290109963156283,0.0023654320102650672,0.0021742089884355664,0.0018284280085936189,0.0016819729935377836
3,0.0017813550075516105,0.0016945440147537738,0.0020194430253468454,0.0016027030069380999,0.0016673759964760393,0.0017956040101125836
3,0.0017840799991972744,0.0018914940010290593,0.0019358429999556392,0.0016242139972746372,0.001650124992011115,0.0020227950008120388
3,0.0015793759957887232,0.001716753002256155,0.002080552978441119,0.0016321059956680983,0.0017502070113550872,0.001613738015294075
3,0.0018333169864490628,0.0017298129969276488,0.0018447010079398751,0.001634132000617683,0.0016615779895801097,0.0014598100096918643
3,0.0017331650014966726,0.0017883399850688875,0.0019745350000448525,0.0015793069906067103,0.0016882579948287457,0.001526298001408577
3,0.0016423729830421507,0.0021378220117185265,0.002008128009038046,0.0016101759974844754,0.001683579001110047,0.0016487980028614402
3,0.001818160992115736,0.0017332350253127515,0.0020907500002067536,0.001709768985165283,0.0016851849795784801,0.0020462610118556768
3,0.0017425940022803843,0.0019335380056872964,0.0019621039973571897,0.0017282069893553853,0.001778212987119332,0.0018658619956113398
4,0.0019479960028547794,0.0019456899899523705,0.0021362859988585114,0.0022089200210757554,0.0016985250113066286,0.002236088999779895
4,0.0021396380034275353,0.0019315130193717778,0.002623005013447255,0.0019424080091994256,0.00180433300556615,0.0019032970012631267
4,0.001759076985763386,0.002200050017563626,0.002365922002354637,0.0015425710007548332,0.0017810769786592573,0.0015448049816768616
4,0.0018785730062518269,0.0019861979817505926,0.002485418983269483,0.0016215599898714572,0.0017330260016024113,0.0015613579889759421
4,0.0023203159798868,0.0023077450168784708,0.002415369002847001,0.001723666995530948,0.0017362389771733433,0.0019658740202430636
4,0.002348113019252196,0.0018599259783513844,0.00231591600459069,0.00176263801404275,0.0017517429951112717,0.0022592750028707087
4,0.0019229919998906553,0.002329954004380852,0.0027577279834076762,0.0017819839995354414,0.0017404989921487868,0.002069587993901223
4,0.0019134939939249307,0.0018173939897678792,0.0023051610041875392,0.00199625501409173,0.0026283129991497844,0.002236647007521242
4,0.0017709489911794662,0.0018074069812428206,0.0022975479951128364,0.0015302090032491833,0.0015978840237949044,0.002075943019008264
4,0.0024060099967755377,0.0018829039763659239,0.0025890629913192242,0.0019087450054939836,0.001712073979433626,0.00195476901717484
4,0.0021691809815820307,0.001975932013010606,0.002747949998592958,0.002096337004331872,0.0016569700092077255,0.0017407090053893626
4,0.0018283580138813704,0.001933538995217532,0.0022656310175079852,0.0018231199937872589,0.0018450499919708818,0.0019967450061812997
4,0.002162196993594989,0.00213083898415789,0.0025308849872089922,0.0018736149941105396,0.0020335500012151897,0.002164361998438835
4,0.002112121001118794,0.0019027390226256102,0.0038015670143067837,0.0016288930200971663,0.0017602639854885638,0.0021317469945643097
4,0.0021871989883948117,0.0019309539929963648,0.002950068999780342,0.0024021690187510103,0.0018160659819841385,0.002086558990413323
4,0.0020319440227467567,0.0018426059978082776,0.0020340389746706933,0.0017890380113385618,0.0018090829835273325,0.0022946140088606626
4,0.0019250879995524883,0.0018284289981238544,0.0024911460059229285,0.0017206640040967613,0.001891355001134798,0.0024111089878715575
4,0.001849658990977332,0.0020591810171026736,0.0027055569807998836,0.0016504749946761876,0.0017775140004232526,0.0024692160077393055
4,0.0018508469802327454,0.0019152400200255215,0.002415298979030922,0.001783031999366358,0.0015865009918343276,0.0017738830065354705
4,0.0022622779943048954,0.0018288470164407045,0.0021839870023541152,0.0019157290225848556,0.001756840996677056,0.0026688899961300194
5,0.0022965700190979987,0.0018664920062292367,0.002728465013206005,0.0018044030002783984,0.0018284289981238544,0.0018771769828163087
5,0.00202558800810948,0.0018988980154972523,0.0028460769972298294,0.001730162010062486,0.0018456089892424643,0.0017417559865862131
5,0.0021702279918827116,0.0018861860153265297,0.002677551005035639,0.0018038439739029855,0.0016685620066709816,0.001830942986998707
5,0.002141453995136544,0.0019177550275344402,0.002561476023402065,0.0017676669813226908,0.0018076160049531609,0.0018305930134374648
5,0.0023680170124862343,0.0019174749904777855,0.0027040200075134635,0.0018562940240371972,0.001783381012501195,0.0023851969745010138
5,0.002878202998545021,0.0025762119912542403,0.0029766779916826636,0.001954700011992827,0.0022608110157307237,0.0022656999935861677
5,0.002018185012275353,0.0022237260127440095,0.0024979210284072906,0.0033438999962527305,0.0016680739936418831,0.002363617008086294
5,0.001950020989170298,0.0020356460008770227,0.002994557988131419,0.0019401040044613183,0.0016827400249894708,0.0019156589987687767
5,0.002016998012550175,0.0018432349897921085,0.002966412022942677,0.0017189880018122494,0.0016823209880385548,0.0025635010097175837
5,0.0021006669849157333,0.0019138430070597678,0.0030752239981666207,0.0018162060005124658,0.0017747209931258112,0.0026701479800976813
5,0.0022302920115180314,0.0020147630129940808,0.002779447997454554,0.002194601984228939,0.0015848939947318286,0.002048496011411771
5,0.0021577959996648133,0.0018734059995040298,0.0027298619970679283,0.0019155199988745153,0.001645167008973658,0.001907836995087564
5,0.002397909003775567,0.0018637669854797423,0.0024979200097732246,0.0019629419839475304,0.0016657699889037758,0.002588365023257211
5,0.002435622998746112,0.0020081279799342155,0.002780915005132556,0.002108559012413025,0.0018393229984212667,0.0022779929859098047
5,0.0026275449781678617,0.0019121679943054914,0.0026044970145449042,0.0019321420113556087,0.0016082210058812052,0.0022424439957831055
5,0.0023740240139886737,0.0018792730115819722,0.0027064649912063032,0.0020058930094819516,0.0021373330091591924,0.002905928995460272
5,0.002420606993837282,0.001988642994547263,0.002605615009088069,0.0017729749961290509,0.0016553630121052265,0.002354327996727079
5,0.002247053023893386,0.0018942879978567362,0.003097083972534165,0.002150603017071262,0.001770180999301374,0.0015531859826296568
5,0.00294154800940305,0.002330372983124107,0.0027591240068431944,0.0019739060080610216,0.0017228989745490253,0.0021469010098371655
5,0.0023587980249430984,0.001971251971554011,0.002855783997802064,0.0023397319891955703,0.0025606370181776583,0.0017281369946431369
6,0.003568018990335986,0.002692358015337959,0.0034413280081935227,0.002035017008893192,0.0024271720030810684,0.0027413150237407535
6,0.003069985978072509,0.002506021992303431,0.003285584010882303,0.002427451981930062,0.0027296519838273525,0.0021524890034925193
6,0.002452104992698878,0.0020297790179029107,0.003161617001751438,0.002165479992982,0.0016902139759622514,0.0021070929942652583
6,0.002159193012630567,0.0020179059938527644,0.0031494639988522977,0.001953722006874159,0.0016068940167315304,0.0015757450019009411
6,0.0022571099980268627,0.003995792998466641,0.0029365899972617626,0.0024562960024923086,0.0017344229854643345,0.002088025998091325
6,0.0025829870137386024,0.001985359995160252,0.0030701950017828494,0.0017752099956851453,0.00227687502047047,0.002957890974357724
6,0.00257446599425748,0.0025767009938135743,0.003329094994114712,0.002546111005358398,0.0022309200139716268,0.0017523019923828542
6,0.002734611014602706,0.0020294300047680736,0.0032797860039863735,0.002192647982155904,0.0018747329886537045,0.0023441319935955107
6,0.002385267987847328,0.002158006012905389,0.0031202699756249785,0.0024973620020318776,0.0015543729823548347,0.0026455640036147088
6,0.0023646650079172105,0.0021710669971071184,0.004069405025802553,0.0018632090068422258,0.0017965110018849373,0.0015806329902261496
6,0.0028594159812200814,0.0022751289943698794,0.003889215993694961,0.0017085119907278568,0.0016145760018844157,0.0017446900019422174
6,0.0023879210057202727,0.002068960020551458,0.0030650270055048168,0.0030124369950499386,0.002817022003000602,0.0033948839991353452
6,0.002767714991932735,0.0022956619795877486,0.003337334987008944,0.002374721982050687,0.0019471569976303726,0.0018972209945786744
6,0.0033936969994101673,0.002266398980282247,0.003246403008233756,0.002972837013658136,0.0029447610140778124,0.002530466008465737
6,0.0025380789884366095,0.002071263996185735,0.002899853978306055,0.0017747209931258112,0.0018296859925612807,0.0018433050136081874
6,0.0031658069929108024,0.00233072298578918,0.0035400830092839897,0.002559799002483487,0.002412995003396645,0.0026736400031950325
6,0.0035456699843052775,0.0022238660021685064,0.0030716620094608516,0.0022682849958073348,0.0023723469930700958,0.004421751975314692
6,0.002548415999626741,0.0019616839999798685,0.0035187119792681187,0.0021359359961934388,0.0018115970015060157,0.0021113529801368713
6,0.0026144149887841195,0.0022027039958629757,0.003296757990028709,0.0017828230047598481,0.0018472849915269762,0.003975748986704275
6,0.002754165994701907,0.0021905520115979016,0.003406338015338406,0.0022902839991729707,0.0019160080119036138,0.0031696480000391603
7,0.0040301550179719925,0.002170159015804529,0.0037160810024943203,0.0029571230115834624,0.002478365000570193,0.004614581004716456
7,0.0031526070088148117,0.0022251229966059327,0.004726535989902914,0.003671104001114145,0.0020190929935779423,0.00263026898028329
7,0.002893079014029354,0.002270728989969939,0.005034183996031061,0.0025192920002155006,0.0024581119942013174,0.0030692870204802603
7,0.0028566219843924046,0.002114635019097477,0.003652595973107964,0.0027835689834319055,0.0021095369884278625,0.0016713560034986585
7,0.0027341920067556202,0.0028325970051810145,0.0037593829911202192,0.0019900389888789505,0.0019496719760354608,0.002893288998166099
7,0.002781193994451314,0.0028509650146588683,0.003772513009607792,0.0018228410044685006,0.001812714006518945,0.002423610014375299
7,0.0031835469999350607,0.0025711140187922865,0.003847451996989548,0.00211694001336582,0.0022774339886382222,0.002227846998721361
7,0.002822609996655956,0.0026402559888083488,0.004186389007372782,0.00537968598655425,0.0024352740147151053,0.003768252005102113
7,0.002809060999425128,0.002283159992657602,0.0035861779761034995,0.002442327997414395,0.0017942060076165944,0.001746085996273905
7,0.0031658069929108024,0.0026045669801533222,0.005105352000100538,0.0022942649957258254,0.001838414988014847,0.002207732992246747
7,0.0028439820162020624,0.0022601129894610494,0.0039378959918394685,0.0018140409956686199,0.0018134819983970374,0.0030708239937666804
7,0.0027284649841021746,0.002130209992174059,0.0038642139988951385,0.0025768410123419017,0.0020285919890739024,0.002088234992697835
7,0.0028450979734770954,0.0028830219816882163,0.005332125001586974,0.0019468780083116144,0.002291331999003887,0.0023060680250637233
7,0.0032512920151930302,0.0027062549779657274,0.004091405979124829,0.0020569470070768148,0.0019251579942647368,0.0025901109911501408
7,0.00370637298328802,0.002213739004218951,0.004004173999419436,0.0024850000045262277,0.002029918978223577,0.0016485189844388515
7,0.0029373580182436854,0.002037042984738946,0.0033789610024541616,0.002288399002281949,0.001968318974832073,0.0024605559883639216
7,0.0028514540172182024,0.0020162299915682524,0.003585480008041486,0.0022813449904788285,0.002774979016976431,0.004614372010109946
7,0.0027580769965425134,0.0022310589847620577,0.004060395993292332,0.0024680290080141276,0.0021148450032342225,0.0028140190115664154
7,0.002614064986119047,0.0024574139970354736,0.0038113440095912665,0.0021429909975267947,0.002034459001151845,0.003427849995205179
7,0.0027268579869996756,0.002499107999028638,0.004095595999388024,0.002259066008264199,0.0021270670113153756,0.0033928590128198266
8,0.003990275989053771,0.003702391986735165,0.004677018994698301,0.002346435998333618,0.0017388929845765233,0.002958169992780313
8,0.0031850830127950758,0.0021071619994472712,0.0043808250047732145,0.0018502179882489145,0.0020572970097418875,0.002761150011792779
8,0.003229502006433904,0.00232827800209634,0.00392832700163126,0.0023650140210520476,0.001996186008909717,0.003509353002300486
8,0.0036319229984655976,0.002405940991593525,0.004094128991710022,0.0018717999919317663,0.002050382026936859,0.002189574996009469
8,0.002926462999312207,0.002203333016950637,0.004040490981424227,0.002644935011630878,0.0016433510172646493,0.002366969012655318
8,0.0031887149962130934,0.0025241110124625266,0.004259860987076536,0.002669448993401602,0.0020276139839552343,0.0024582510231994092
8,0.0032251720258500427,0.002119872980983928,0.00397400397923775,0.002929954993305728,0.001837438001530245,0.0021665969979949296
8,0.003365690994542092,0.002697176008950919,0.004109564004465938,0.0016899339971132576,0.0016553630121052265,0.0017029939917847514
8,0.0033515130053274333,0.0021661780192516744,0.004192813998088241,0.002286931994603947,0.0019139830255880952,0.002384569001151249
8,0.0029200379794929177,0.0021722539968322963,0.0040430759836453944,0.0027914609818253666,0.0018765479908324778,0.001766897999914363
8,0.003140665008686483,0.0024706139811314642,0.0057384569954592735,0.00231396101298742,0.002172113978303969,0.0026821609935723245
8,0.0030287799891084433,0.00210171498474665,0.0040381870057899505,0.0025329810159746557,0.001992553996387869,0.0029098409868311137
8,0.004001519992016256,0.0026834869931917638,0.004797913017682731,0.008628952986327931,0.002417045005131513,0.0023734649876132607
8,0.00355684501118958,0.002597304992377758,0.004119062010431662,0.001807476015528664,0.0018131340038962662,0.002935263008112088
8,0.0030742459930479527,0.002757937996648252,0.0042185850034002215,0.0025082569918595254,0.0024867469910532236,0.0019230620237067342
8,0.003385944990441203,0.0022964310192037374,0.00410676997853443,0.0023804490047041327,0.0018329680024180561,0.002078457997413352
8,0.0036156510177534074,0.002238114015199244,0.004618492006557062,0.00279041298199445,0.0019940210040658712,0.0030446329910773784
8,0.0031922060006763786,0.002137054019840434,0.00426935899304226,0.0020017029892187566,0.0020058930094819516,0.00357647001510486
8,0.0034450989915058017,0.002200469985837117,0.003993138991063461,0.001691679994110018,0.0017709489911794662,0.0016744990134611726
8,0.0030172560072969645,0.0022435619903262705,0.0041032080189324915,0.0022855350107420236,0.001958472013939172,0.001869425002951175
9,0.003821121994405985,0.0023182909935712814,0.0047650889900978655,0.002706255007069558,0.0017145180027000606,0.0031062329944688827
9,0.003741084015928209,0.002561545989010483,0.0056407500233035535,0.0022775740071665496,0.002058901998680085,0.0026883769896812737
9,0.0034559949999675155,0.0022621380048803985,0.004714104987215251,0.0017113049980252981,0.0016698199906386435,0.0017752800195012242
9,0.0033880400005728006,0.0022613700130023062,0.004757197020808235,0.0024749430012889206,0.0019332590163685381,0.005314384994562715
9,0.0036832560144830495,0.002341198007343337,0.005167230992810801,0.0018088729993905872,0.0019559570064302534,0.002796209999360144
9,0.0033723949745763093,0.002389179018791765,0.004710053006419912,0.0018975709972437471,0.0021099560253787786,0.0016271469939965755
9,0.003466680005658418,0.0021381019905675203,0.0053157120128162205,0.003094638988841325,0.0018904469907283783,0.0016859530005604029
9,0.003201983985491097,0.002130000008037314,0.004603127978043631,0.002658484998391941,0.001886395999463275,0.00278384902048856
9,0.004000541986897588,0.002638021018356085,0.00487606500973925,0.001629243022762239,0.002278202009620145,0.003623892000177875
9,0.0036787169810850173,0.0024177440209314227,0.005791675997897983,0.0034387449850328267,0.002781962975859642,0.004637210018699989
9,0.0033133800025098026,0.0021728129941038787,0.004586157010635361,0.0022647230071015656,0.0018447010079398751,0.002588365023257211
9,0.003520946018397808,0.00278119501308538,0.0046444039908237755,0.002620073006255552,0.0018543390033300966,0.0016325949982274324
9,0.004174445988610387,0.002260044013382867,0.0047868779802229255,0.0022730340133421123,0.0025982820079661906,0.001989341020816937
9,0.003444400994339958,0.0021797970111947507,0.004732263012556359,0.0020876069902442396,0.0017378450138494372,0.0017378449847456068
9,0.003428337979130447,0.0021749779989477247,0.004647337016649544,0.0028763170121237636,0.001928579993546009,0.0039320290088653564
9,0.0035175250086467713,0.0024261249927803874,0.0046914060076233,0.0025814510008785874,0.0022495680022984743,0.00501281299511902
9,0.0037165009998716414,0.0021684129897039384,0.005245381995337084,0.0017223409959115088,0.002036484016571194,0.004133937996812165
9,0.003238302015233785,0.0022406970092561096,0.004566251998767257,0.0036302479857113212,0.0021990730019751936,0.0018264729878865182
9,0.004017235012724996,0.0022254729992710054,0.004417561023728922,0.0027420139813330024,0.0023897380160633475,0.00477898700046353
9,0.003253806004067883,0.002155562018742785,0.005204456014325842,0.0026225159817840904,0.0018194889998994768,0.001903088006656617
10,0.004177798982709646,0.002316266007255763,0.005554357019718736,0.0027080709987785667,0.00215577200287953,0.005018399999244139
10,0.00424798799213022,0.002639418002218008,0.006294110004091635,0.0018443529843352735,0.0019728589977603406,0.0024395340005867183
10,0.004200287017738447,0.0022744309972040355,0.005337571987183765,0.0031712549971416593,0.0022028439852874726,0.003920365998055786
10,0.0040830250072758645,0.0022765960020478815,0.005323393997969106,0.003390764002688229,0.0018937989952974021,0.0017600550199858844
10,0.004082395986188203,0.002322340995306149,0.005351400992367417,0.0020535250077955425,0.0017393819871358573,0.0035488129942677915
10,0.003838790988083929,0.0025685989821795374,0.005231763003394008,0.002383382001426071,0.0021474609966389835,0.002486327983206138
10,0.003925394004909322,0.002265700022689998,0.006129146000603214,0.0026872589951381087,0.0021839870023541152,0.005098855996038765
10,0.0038942449900787324,0.0023029959993436933,0.005431856989162043,0.0020630930084735155,0.0022965699899941683,0.0017833110177889466
10,0.004056693986058235,0.002287840994540602,0.005334638990461826,0.003184245026204735,0.0017249250086024404,0.0031420610030181706
10,0.003818467987002805,0.002246773976366967,0.005489546019816771,0.003529398003593087,0.00202824201551266,0.002753048000158742
10,0.00437307299580425,0.0023525829892605543,0.005315293004969135,0.003484629007289186,0.001853430992923677,0.005009879998397082
10,0.003728793002665043,0.00290208900696598,0.005279185017570853,0.0024202580098062754,0.0017393120215274394,0.0031257890223059803
10,0.005037257011281326,0.0027822419942822307,0.005458605999592692,0.0026583450089674443,0.0021830789919476956,0.0022251239861361682
10,0.004027989984024316,0.002297479019034654,0.005896298011066392,0.002651779999723658,0.0016872109845280647,0.004081279010279104
10,0.00360293997800909,0.0022577389900106937,0.005490523006301373,0.004063957981998101,0.0019025999936275184,0.003003288002219051
10,0.004054390010423958,0.002277991996379569,0.0069850439904257655,0.0036611169925890863,0.0021727429993916303,0.0020964769937563688
10,0.003968975011957809,0.0026899130025412887,0.0054464540153276175,0.0020035890047438443,0.00212930201087147,0.0021961389866191894
10,0.0040654240001458675,0.0024678889894858003,0.005341552983736619,0.0025578439817763865,0.0021423629950731993,0.0035032769956160337
10,0.003773351025301963,0.0024417690001428127,0.005790978000732139,0.0027473219961393625,0.0019146109989378601,0.0026112020132131875
10,0.0036853520141448826,0.0022901449992787093,0.006163648009533063,0.002693195012398064,0.001884789002360776,0.002594510995550081
11,0.004395841009682044,0.002320175990462303,0.006216516980202869,0.0047703260206617415,0.002255154016893357,0.003682278998894617
11,0.004548791010165587,0.0027633160061668605,0.006854580977233127,0.0018058700079564005,0.0019337480189278722,0.00246062598307617
11,0.004646429006243125,0.0026093169872183353,0.007108871010132134,0.0022988750133663416,0.0021882470173295587,0.0021749779989477247
11,0.0041512589959893376,0.0023468560248147696,0.005685658979928121,0.0037095169827807695,0.002196699002524838,0.0027036720130126923
11,0.004675551987020299,0.002502460003597662,0.005916482012253255,0.002486676996340975,0.002198025002144277,0.007165373011957854
11,0.004680860001826659,0.0023964429856278002,0.007006694009760395,0.002559311018558219,0.0022068950056564063,0.001741337007842958
11,0.00438564398791641,0.002405172010185197,0.006072085991036147,0.004175073991063982,0.0022169520088937134,0.001906649995362386
11,0.004471758002182469,0.002370041998801753,0.006444127997383475,0.0032018449855968356,0.0019084649975411594,0.0019919259939342737
11,0.0042527370096649975,0.002717710012802854,0.005985064984997734,0.002276176994200796,0.002144247991964221,0.0020495439821388572
11,0.004164878017036244,0.002460207004332915,0.00629278298583813,0.0026954300119541585,0.0020165099995210767,0.002097175020026043
11,0.004503534990362823,0.0030620929901488125,0.007162858004448935,0.004465892008738592,0.0022004689963068813,0.0021980949968565255
11,0.004305118025513366,0.0022969190031290054,0.006114410003647208,0.001711306016659364,0.00223476201063022,0.004860630026087165
