Size,¬sall,¬snone,¬sany,sall,snone,sany
3,0.001323212985880673,0.0014456450007855892,0.0013536640035454184,0.001606069999979809,0.001268246996914968,0.001277118019061163
3,0.0014083500136621296,0.0012973709963262081,0.0014108629839029163,0.0012592379935085773,0.001289549021748826,0.001365327014354989
3,0.0020519359968602657,0.0015154860157053918,0.0019106479885522276,0.0013945210084784776,0.001292272994760424,0.0013780390145257115
3,0.0016012510168366134,0.001280399999814108,0.001380203990265727,0.0012442920124158263,0.0013037969765719026,0.0014061139954719692
3,0.0013330609945114702,0.0013076390023343265,0.0013503810041584074,0.0012871050275862217,0.001368400000501424,0.0012785840081050992
3,0.0013322230079211295,0.0012854980013798922,0.001347657002042979,0.0013103620149195194,0.0013041459897067398,0.0014130980125628412
3,0.0014682739856652915,0.0012929709919262677,0.0013591109891422093,0.0013397649745456874,0.001278723997529596,0.0012672700104303658
4,0.00150410202331841,0.0012896890111733228,0.0015802289999555796,0.0012814479996450245,0.0014225970080588013,0.0013202099944464862
4,0.0014274860150180757,0.0016479739861097187,0.0014518609968945384,0.00131825398420915,0.0013338990102056414,0.001351358980173245
4,0.0015626289823558182,0.0012730669986922294,0.0014055560168344527,0.0013318730052560568,0.0012763499980792403,0.0013844640052411705
4,0.0015677970077376813,0.0013816700084134936,0.0014202230086084455,0.0013227940071374178,0.0013251680065877736,0.001359321002382785
4,0.001393123995512724,0.0012993270065635443,0.0013740569993387908,0.001266431005205959,0.0013541530061047524,0.0012875940010417253
4,0.0017290599935222417,0.0013508700067177415,0.0015127620135899633,0.00249486998654902,0.0013266349851619452,0.001317346002906561
4,0.001440546999219805,0.0017173970118165016,0.001411281991750002,0.001407511008437723,0.0016538409981876612,0.0016924639930948615
4,0.0014494170027319342,0.0013869779941160232,0.0014110030024312437,0.0014591240033041686,0.0014466230059042573,0.001392006000969559
4,0.0017556700040586293,0.0013313840026967227,0.0014369139971677214,0.0012678979837801307,0.0013990600127726793,0.0013147620193194598
4,0.0014371940051205456,0.001296532980632037,0.001597340014996007,0.0013610669993795455,0.0013457020104397088,0.0013468889810610563
4,0.0014359369815792888,0.0013035180163569748,0.0014146350149530917,0.00141645097755827,0.001266012986889109,0.0014451559982262552
4,0.0013939619821030647,0.0014037399960216135,0.0014788889966439456,0.0013649780012201518,0.0013187430158723146,0.0013885840016882867
4,0.0014265089994296432,0.002341358980629593,0.0026474730111658573,0.0013841849868185818,0.001395009021507576,0.0013094540045130998
4,0.0015997839800547808,0.001964634982869029,0.0014445970009546727,0.001300235016969964,0.0017516890075057745,0.0012836119858548045
4,0.0014197329874150455,0.0012969519884791225,0.001406324008712545,0.0013011430273763835,0.0014329330006148666,0.0013565970002673566
4,0.0014931359910406172,0.0013681910058949143,0.0013960579817648977,0.0015786230214871466,0.0012877330009359866,0.001306520978687331
4,0.002082737017190084,0.0013228630123194307,0.0015251240110956132,0.001423574984073639,0.0012961140018887818,0.0013163689873181283
4,0.001430419011740014,0.001302819000557065,0.0014275559806264937,0.0012999559985473752,0.002371390990447253,0.0024475879909005016
4,0.0015197460015770048,0.0015054289833642542,0.001464989996748045,0.00153078100993298,0.0014810540014877915,0.001533993985503912
4,0.0016187820001505315,0.0018442980071995407,0.0017881460080388933,0.001424623013008386,0.0014861530216876417,0.0013357150019146502
5,0.001485385000705719,0.0013195110077504069,0.001476235018344596,0.001337949011940509,0.0013964760000817478,0.00136525699053891
5,0.0015454480017069727,0.00146457101800479,0.001490204012952745,0.0013622549886349589,0.0015068950015120208,0.0014006670098751783
2,0.0014531170018017292,0.001280399999814108,0.0013980820076540112,0.0014524190046358854,0.0014167290064506233,0.0012817270180676132
2,0.0012835420202463865,0.0015675869944971055,0.001684501999989152,0.0014455739874392748,0.002019878971623257,0.0015306409914046526
2,0.001308616017922759,0.00129862898029387,0.00150074900011532,0.0012901070003863424,0.0013575739867519587,0.0012865450116805732
2,0.001431955985026434,0.0014051359903533012,0.0013565270055551082,0.0013438150053843856,0.0012924119946546853,0.0013646979932673275
2,0.0013054720184300095,0.0013025389926042408,0.0013889330148231238,0.001294927002163604,0.0013035869924351573,0.001283054007217288
2,0.0014243430050555617,0.0014243420155253261,0.00127676798729226,0.0016355429834220558,0.0013375300040934235,0.0012841009884141386
2,0.0012915039842482656,0.0013470279809553176,0.0013330600049812347,0.0012817270180676132,0.0013608570152428001,0.0013005140062887222
2,0.001312945008976385,0.0014221080054994673,0.0013721710129175335,0.0012803300051018596,0.0015511050005443394,0.0012666410184465349
2,0.0012970920070074499,0.0013054720184300095,0.0013506599934771657,0.0014425010012928396,0.0013394160196185112,0.0014314659929368645
2,0.0014553520013578236,0.0012583289935719222,0.0012440129939932376,0.0012257139896973968,0.0013070089917164296,0.0013375300040934235
2,0.0013276819954626262,0.001358831999823451,0.001305962010519579,0.0012977900041732937,0.0013803420006297529,0.0013900499907322228
2,0.0014397780178114772,0.0013193709892220795,0.0012550470128189772,0.001304984005400911,0.0013265649904496968,0.0013287299952935427
2,0.0013565959816332906,0.0012998159800190479,0.002681414975086227,0.0014562599826604128,0.001890393003122881,0.001317135989665985
2,0.0013011420087423176,0.0012827739992644638,0.0013363429752644151,0.0012715999910142273,0.0012655930186156183,0.0013515679747797549
2,0.001555713010020554,0.0012733459880109876,0.001370076002785936,0.001247784006409347,0.0013070099812466651,0.0012799100077245384
2,0.0013260759878903627,0.0012329080200288445,0.001320489012869075,0.0013464700023178011,0.0013607169967144728,0.0012910160003229976
2,0.001313992979703471,0.0013536630140151829,0.001243173988768831,0.0012740439851768315,0.0014380319917108864,0.0012602159986272454
2,0.0014151940122246742,0.0014009459991939366,0.0014219680160749704,0.0014358670159708709,0.001384463015710935,0.0013309640053194016
2,0.001336483022896573,0.001335853012278676,0.001281378004932776,0.0014407559938263148,0.0012582600174937397,0.0012753010087180883
2,0.001282425015233457,0.001384532981319353,0.0013339679862838238,0.0012544890050776303,0.0012502280005719513,0.0013167870056349784
3,0.0013582030078396201,0.0014827300037723035,0.0013607169967144728,0.0012864760064985603,0.001277117000427097,0.0013156000059098005
3,0.001472603005822748,0.0014035300118848681,0.0013718219997826964,0.0013758029963355511,0.0013809709926135838,0.0014091869816184044
3,0.0013556880003307015,0.0014181960141286254,0.0013957069895695895,0.0012928319920320064,0.0013787360221613199,0.0013635109935421497
3,0.0013238409883342683,0.0013003039930481464,0.0026143669965676963,0.0013822979817632586,0.0013139930088073015,0.0013028889952693135
3,0.001354152016574517,0.0013654670037794858,0.0013689589977730066,0.0012983490014448762,0.0014537460228893906,0.0012987679801881313
3,0.00135841200244613,0.0012877340195700526,0.0014290919934865087,0.0013080569915473461,0.0013474470179062337,0.0013294279924593866
3,0.0015087109932210296,0.0012833329965360463,0.00139039900386706,0.001325796009041369,0.0012674099998548627,0.0013324310129974037
3,0.001293669018195942,0.0013163679977878928,0.0013591810129582882,0.001333199004875496,0.001313993998337537,0.0012348640011623502
3,0.0016255560040008277,0.0012638469925150275,0.0014926470175851136,0.0012792819761671126,0.001329499005805701,0.001356246997602284
3,0.001383834023727104,0.0013517070037778467,0.0014267170045059174,0.0012850099883507937,0.0013221649860497564,0.00146876199869439
3,0.0013611360045615584,0.0012759300007019192,0.0014450160088017583,0.0014200820005498827,0.0012999549799133092,0.0012807490129489452
3,0.0013433959975373,0.0014735099975951016,0.0013415110006462783,0.0012973709963262081,0.0015042409941088408,0.0012706219858955592
3,0.0014425010012928396,0.0012912950187455863,0.0014086280134506524,0.0013223749992903322,0.001515276002464816,0.001347097975667566
3,0.0013879550097044557,0.0012787939922418445,0.0014017839857842773,0.0014530479966197163,0.0013381579774431884,0.0013537330087274313
3,0.001317346002906561,0.0015569009992759675,0.001315528992563486,0.0013424890057649463,0.001308614999288693,0.001377478998620063
3,0.0015517330029979348,0.0012786529841832817,0.002183447009883821,0.0013000250037293881,0.0013699360133614391,0.0012721590173896402
3,0.0013541519874706864,0.0012732059985864908,0.001346609991742298,0.0016381969908252358,0.001318882015766576,0.0012924820184707642
3,0.0013553390162996948,0.001355688989860937,0.0013676319795195013,0.001436844002455473,0.0014146349858492613,0.0013992000021971762
3,0.001468831003876403,0.0012738340010400862,0.0014584950113203377,0.0012822160206269473,0.0012786540028173476,0.0013519170170184225
3,0.001604952005436644,0.0012762790138367563,0.001355688989860937,0.001460730010876432,0.0012967429938726127,0.0023042020038701594
4,0.0014216190029401332,0.001458565006032586,0.0014305580116342753,0.0013328509812708944,0.0012787939922418445,0.0012814469810109586
4,0.0013906789827160537,0.0015497780113946646,0.001406882016453892,0.0012792130000889301,0.0013697969843633473,0.001255886018043384
4,0.0014651300152763724,0.0013180440000724047,0.0017658660071901977,0.001251694979146123,0.0012832630018237978,0.0012887810007669032
4,0.0016046730161178857,0.0013683289871551096,0.0016211559996008873,0.001304424979025498,0.001315041008638218,0.0013716820103581995
4,0.0014159609854687005,0.0013077780022285879,0.0013968249841127545,0.0012983490014448762,0.001280889002373442,0.0012793519999831915
4,0.0014006669807713479,0.0012834730150643736,0.0014298600144684315,0.0012801899865735322,0.0013267050089780241,0.001273486006539315
4,0.001542445010272786,0.001292133005335927,0.0018406659946776927,0.001302329997997731,0.0013753140228800476,0.0013017710007261485
4,0.0014494149945676327,0.0012939489970449358,0.0016618729860056192,0.0013038670003879815,0.0016378480067942291,0.0013137840142007917
4,0.0015751299797557294,0.001330546016106382,0.0015325959830079228,0.0022754980018362403,0.0013264950248412788,0.0013767810014542192
4,0.0014260179887060076,0.0019453590211924165,0.0014521399862132967,0.0014615679974667728,0.001311968022491783,0.0016882720228750259
4,0.0017571359931025654,0.0013828570081386715,0.0014183370221871883,0.0012843100121244788,0.0014601709845010191,0.0012988370144739747
4,0.001474208984291181,0.0014695299905724823,0.0014267869992181659,0.0014022730174474418,0.0012824950099457055,0.0013570159790106118
4,0.001396825013216585,0.0013281010033097118,0.001435237005352974,0.0013567369896918535,0.0012968129885848612,0.0012907370110042393
4,0.0014329330006148666,0.0012929709919262677,0.0015905650216154754,0.0013331999944057316,0.001337529974989593,0.001370076002785936
4,0.0015363680140580982,0.0012924119946546853,0.0014627549971919507,0.0013095230096951127,0.0012850089988205582,0.0014291619881987572
4,0.0014517199888359755,0.0013169960002414882,0.001411283010384068,0.0013373199908528477,0.001346678996924311,0.001304844015976414
4,0.0014161709987092763,0.001656214997638017,0.0013876059965696186,0.0012993959826417267,0.0012775369978044182,0.0012908059870824218
4,0.0015364369901362807,0.0012736259959638119,0.0014717650192324072,0.0012866159959230572,0.0013040759949944913,0.0013179050001781434
4,0.0017156499961856753,0.001280539989238605,0.0014022719988133758,0.0012715299963019788,0.0012445710017345846,0.0013678409741260111
4,0.0014628249919041991,0.0013408829981926829,0.0014439680089708418,0.0013144820113666356,0.0012863360170740634,0.0013099429779686034
5,0.0018389199976809323,0.0013379489828366786,0.0017910790047608316,0.0016932309954427183,0.0014420119987335056,0.0015576690202578902
5,0.002567853021901101,0.0013183239789213985,0.001619897986529395,0.0013943800004199147,0.0013359939912334085,0.0013208379969000816
5,0.0017753650026861578,0.0013206279836595058,0.0016985390102490783,0.0013383680197875947,0.0015440510178450495,0.0013355039991438389
5,0.001712229015538469,0.001325238001300022,0.001507244014646858,0.003323675016872585,0.002194831002270803,0.0015362979902420193
5,0.001514647010480985,0.001324748998740688,0.001489575020968914,0.0017030790040735155,0.0012746729771606624,0.00132796197431162
5,0.0015564820205327123,0.0013279620034154505,0.0017298280145041645,0.0015533390105701983,0.002070234011625871,0.0015543170156888664
5,0.0015048700151965022,0.0013224439753685147,0.0015063360042404383,0.0013239810068625957,0.0016937899927143008,0.0013238409883342683
5,0.0016445519868284464,0.001358761015580967,0.0014927169831935316,0.0013122470118105412,0.0013320819998625666,0.001452838012482971
5,0.001493833988206461,0.0013463300128933042,0.0015144380158744752,0.0013608569861389697,0.0013444439973682165,0.0015444000018760562
5,0.001561650016810745,0.001443268993170932,0.0014841970114503056,0.0013749650097452104,0.0013195810024626553,0.0013563169923145324
5,0.001466665999032557,0.001291644002776593,0.001469390990678221,0.0013048439868725836,0.0013165069976821542,0.001332153013208881
5,0.0015063360042404383,0.001332640997134149,0.0014624760078731924,0.0013147619902156293,0.0015295229968614876,0.0013757330016233027
5,0.0014807750121690333,0.0015802289999555796,0.001522260019555688,0.0013528249983210117,0.0014848939899820834,0.0016590790182817727
5,0.0015154859866015613,0.0026615799870342016,0.0015000499843154103,0.0012779560056515038,0.0012935299891978502,0.0013952890003565699
5,0.0014777010073885322,0.0013320120051503181,0.0015057770069688559,0.0013206980074755847,0.0015819740074221045,0.001471974013838917
5,0.001553200010675937,0.001353592990199104,0.0014599610003642738,0.0014123999862931669,0.001317135989665985,0.0019510859856382012
5,0.0014546540041919798,0.0013783870090264827,0.0015951039968058467,0.001422317000105977,0.0012973019911441952,0.0015154159918893129
5,0.0014741389895789325,0.001340812974376604,0.0015562720072921365,0.0014753960131201893,0.0013202090049162507,0.001331173989456147
5,0.0014787490072194487,0.0015604629879817367,0.0014972570061217993,0.0014247620129026473,0.001295974012464285,0.0013249579933471978
5,0.0014901329996064305,0.001354570995317772,0.0014804250095039606,0.0013654660142492503,0.0013542919768951833,0.0020071670005563647
6,0.0015562030021101236,0.0015511050005443394,0.0015737329958938062,0.0014294410066213459,0.0014246919890865684,0.0017269650124944746
6,0.001976367988390848,0.00136260298313573,0.002039783983491361,0.0015189079858828336,0.0015674480237066746,0.0013894209987483919
6,0.0019593960023485124,0.0013778280117549002,0.001570799999171868,0.001340252987574786,0.0013523359957616776,0.0013442350027617067
6,0.001572825014591217,0.0013875359727535397,0.001570310996612534,0.0013848129892721772,0.0013688189792446792,0.001635891996556893
6,0.001542583981063217,0.0014268569939304143,0.0016446220106445253,0.0014158209960442036,0.0013445140211842954,0.0016847100050654262
6,0.0016287679900415242,0.0014757459866814315,0.0020621330186259,0.003217796009266749,0.0015568309754598886,0.0013887239911127836
6,0.0015587169909849763,0.0014218280266504735,0.0015673070156481117,0.001447879010811448,0.0013112000015098602,0.0014878280053380877
6,0.0015708699938841164,0.0014081389817874879,0.0015617200115229934,0.0014693900011479855,0.0014830089930910617,0.001363091025268659
6,0.0015852559881750494,0.0013568059948738664,0.0016349840152543038,0.0014005260018166155,0.001450044015655294,0.0013266339956317097
6,0.0015579480095766485,0.0014471110189333558,0.0020898600050713867,0.0014214089896995574,0.00134870401234366,0.0014126090100035071
6,0.001645530021050945,0.001472463016398251,0.002075611992040649,0.0013601590180769563,0.0013964760000817478,0.0013367610226850957
6,0.001574990019435063,0.001355059997877106,0.0017158599803224206,0.0014341200003400445,0.001349263999145478,0.0013387170038186014
6,0.0015513139951508492,0.001386557996738702,0.0017400250071659684,0.0014001770177856088,0.001362533017527312,0.0014450850139837712
6,0.001564444013638422,0.0014338409819174558,0.0018174089782405645,0.001634284999454394,0.0013304759922903031,0.0015004689921624959
6,0.0015506159979850054,0.001420221000444144,0.0015800189867150038,0.001397314015775919,0.0013239809777587652,0.001408418989740312
6,0.0020633199892472476,0.0013697269896510988,0.0020237900025676936,0.0014572380168829113,0.0013751740043517202,0.0014082089764997363
6,0.001714393001748249,0.0013625329884234816,0.0016439930186606944,0.0013457010209094733,0.001516881980933249,0.0013534539903048426
6,0.001625206001335755,0.0016747930203564465,0.0015779229870531708,0.0014279739989433438,0.0013010030088480562,0.0014841269876342267
6,0.001600621995748952,0.0015480309957638383,0.001683313981629908,0.0013350860099308193,0.0013693069922737777,0.0014419420040212572
6,0.0016325390024576336,0.001734088989906013,0.0016960249922703952,0.0013758729910477996,0.0013362030149437487,0.0013828570081386715
7,0.0016459489997942,0.0013558979844674468,0.0016967940027825534,0.0015931490052025765,0.0013987109996378422,0.0015130409738048911
7,0.00167528199381195,0.001498025027103722,0.0017943609855137765,0.0016305139870382845,0.0014156819961499423,0.001460730010876432
7,0.001662641006987542,0.001336411980446428,0.0016543290112167597,0.0014040879905223846,0.0013256569800432771,0.0014258789888117462
7,0.0017755739972926676,0.0014344000082928687,0.0016814290138427168,0.0013900510093662888,0.0013766410120297223,0.0014266479993239045
7,0.0016646659933030605,0.0013950089924037457,0.0016577520000282675,0.0013616250071208924,0.0013274029770400375,0.0016464369837194681
7,0.0022097069886513054,0.0013952890003565699,0.001683313981629908,0.001324748998740688,0.0013922860089223832,0.0013434659922495484
7,0.001741562009556219,0.00143188500078395,0.0016422469925601035,0.0014311870036181062,0.0014425010012928396,0.0013726600154768676
7,0.0016875739966053516,0.0014156819961499423,0.0016990979784168303,0.001364138995995745,0.0014278339804150164,0.001450044015655294
7,0.0016815679846331477,0.0013436059816740453,0.0016937199980020523,0.0014186160115059465,0.001404857001034543,0.0013891429989598691
7,0.0019304129818920046,0.0013656060036737472,0.0017391169967595488,0.0013811810058541596,0.0013590409944299608,0.001396196021232754
7,0.001718514016829431,0.0015634660085197538,0.001658171007875353,0.001567587023600936,0.0013367620122153312,0.0015086409985087812
7,0.0017654479888733476,0.0013619740202557296,0.00170796801103279,0.0013417899899650365,0.0015544559864792973,0.0014707870141137391
7,0.0019496190070640296,0.0014456440112553537,0.0016513270093128085,0.001539371005492285,0.0016284190060105175,0.001449695002520457
7,0.001649092009756714,0.0015897260163910687,0.0016933710139710456,0.0014429900038521737,0.0013484949886333197,0.0013917970063630491
7,0.001682406000327319,0.001367282005958259,0.001881314005004242,0.0013872570125386119,0.0013738470152020454,0.0014946730225346982
7,0.001637567998841405,0.0015213520091492683,0.001776691002305597,0.0013857899757567793,0.0013982219970785081,0.001395149010932073
7,0.0019274090009275824,0.0013681900163646787,0.0016590789891779423,0.0012989079987164587,0.0013364819751586765,0.001364140014629811
7,0.0017813010199461132,0.0014872000028844923,0.001705732982372865,0.0013806920032948256,0.0014562600117642432,0.001354641019133851
7,0.0016750729992054403,0.0013526849797926843,0.0016772380040492862,0.0013211170153226703,0.0013703549921046942,0.0014096759841777384
7,0.0017388369888067245,0.001687714015133679,0.0024533839896321297,0.001528616005089134,0.0013176249922253191,0.001338089001365006
8,0.001823625003453344,0.0015530599921476096,0.0018395489896647632,0.0013558280188590288,0.00144955501309596,0.0013794339902233332
8,0.001740933017572388,0.001453814998967573,0.001753224991261959,0.0014007360150571913,0.001359321002382785,0.001389840996125713
8,0.0018314470071345568,0.0015131809923332185,0.0018014860106632113,0.0014347489923238754,0.0014047169825062156,0.0013857900048606098
8,0.00170531400362961,0.001421200024196878,0.0017435869958717376,0.0013829969975631684,0.0013598100049421191,0.001374824991216883
8,0.0017576249956618994,0.0017038469959516078,0.0017304559878539294,0.0014003179967403412,0.0014156819961499423,0.0013939619821030647
8,0.0017366730025969446,0.001500747981481254,0.0017520380206406116,0.0013800630113109946,0.0013950100110378116,0.0018204119987785816
8,0.001891650987090543,0.0013835550053045154,0.0017702659824863076,0.0015968509833328426,0.0018780310056172311,0.0014623360184486955
8,0.0018251620058435947,0.001804069004720077,0.0019251040066592395,0.0014846860140096396,0.0015038920100778341,0.0013938919873908162
8,0.00173730100505054,0.001440545980585739,0.001818876015022397,0.0014017840148881078,0.0015693330205976963,0.0014040189853403717
8,0.0017967360035981983,0.0014140759885776788,0.0017745959921739995,0.0013565270055551082,0.0014179870195221156,0.0015864440065342933
8,0.0017370219866279513,0.0013818790030200034,0.0017752950079739094,0.001450044015655294,0.0013795749982818961,0.0013969640131108463
8,0.0017957579984795302,0.0014087680028751493,0.0017877270001918077,0.0013746859913226217,0.0014018529909662902,0.0014020629751030356
8,0.0017402340017724782,0.001410583994584158,0.0017335299926344305,0.0015646530082449317,0.0015133910055737942,0.0014943239802960306
8,0.0017567870090715587,0.0016018789901863784,0.002324525994481519,0.00137321901274845,0.0014272760017775,0.0015056380070745945
8,0.0018313769833184779,0.001410163997206837,0.0017892630130518228,0.0015823939756955951,0.0013868379755876958,0.001384392991894856
8,0.0017956189985852689,0.0017197710112668574,0.001868602994363755,0.0013902600039727986,0.00181300999247469,0.0015626279928255826
8,0.0018355679931119084,0.0014594029926229268,0.0017440750089008361,0.0013270539930090308,0.0013971040025353432,0.001397732994519174
8,0.0017706849903333932,0.001609213009942323,0.0018121709872502834,0.001337949011940509,0.0014973270008340478,0.0013960560027044266
8,0.001863712997874245,0.001430419011740014,0.0019228689779993147,0.001418684987584129,0.0014729519898537546,0.0014233649999368936
8,0.0017766919918358326,0.0014194539980962873,0.001835008995840326,0.001547263003885746,0.001403180998750031,0.001667878997977823
9,0.002138329000445083,0.0014615679974667728,0.0019109959830529988,0.0014527680177707225,0.001695675979135558,0.0015088509826455265
9,0.0018716049962677062,0.0014172880037222058,0.0018865519959945232,0.001421338994987309,0.0013809719821438193,0.0015339940146077424
9,0.0018644120136741549,0.0014846860140096396,0.001891021995106712,0.0014963489957153797,0.0014137259859126061,0.0016273010114673525
9,0.002011987002333626,0.0014343299844767898,0.0020063300034962595,0.0015281270025298,0.0014562600117642432,0.0016803110192995518
9,0.001917771005537361,0.0015731040039099753,0.002444023994030431,0.0016740940045565367,0.001462964020902291,0.0015409770130645484
9,0.0019056189921684563,0.0014949520118534565,0.001883479009848088,0.001397245010593906,0.001410165015840903,0.001508849993115291
9,0.002024278015596792,0.0014484379789792001,0.0022023050114512444,0.0020348250109236687,0.0014057639928068966,0.0014428499853238463
9,0.0019234279752708972,0.0014237139839679003,0.0022538469929713756,0.0013776890118606389,0.0014190350193530321,0.001572965004015714
9,0.0018758669903036207,0.0014316059823613614,0.0018667170079424977,0.0014347489923238754,0.0013719609996769577,0.0014598220004700124
9,0.001921472983667627,0.0014267869992181659,0.0019332759839016944,0.0013750350044574589,0.0013867680099792778,0.0014628949866164476
9,0.0018741899984888732,0.0014180569851305336,0.0018703489913605154,0.0016656439984217286,0.0014319549954961985,0.0014247620129026473
9,0.00234261600417085,0.0021300890075508505,0.0021687809785362333,0.0017100630211643875,0.001411212986567989,0.0014107929891906679
9,0.002157395996619016,0.0014604500029236078,0.0018922090239357203,0.0015200250199995935,0.00136791099794209,0.001411770994309336
9,0.002059619000647217,0.0015321069804485887,0.0023647549969609827,0.001490063004894182,0.0014075810031499714,0.0014888760051690042
9,0.0018811050103977323,0.001429859985364601,0.0020501899998635054,0.0014072319900151342,0.0013890029804315418,0.0014115610101725906
9,0.0018704879912547767,0.0015010980132501572,0.0018817329837474972,0.001712089026113972,0.0020050029852427542,0.0014413839962799102
9,0.0019943169900216162,0.0014376129838638008,0.0019728749757632613,0.0013927739928476512,0.0016319110000040382,0.0013745460018981248
9,0.00196568199316971,0.0015272879973053932,0.0019915930170100182,0.0017204000032506883,0.0015564119967166334,0.0014406159752979875
9,0.0019201450049877167,0.0015059870202094316,0.0018887869955506176,0.001790101989172399,0.0013841140025760978,0.0014168689958751202
9,0.0018485579930711538,0.0014199419820215553,0.0018522600003052503,0.0014252509863581508,0.0013996189809404314,0.0024660250055603683
10,0.0020220440055709332,0.0015885389875620604,0.0026328750245738775,0.001465549023123458,0.0014424319961108267,0.001846602011937648
10,0.0020552880014292896,0.0015089199878275394,0.002425028011202812,0.0019672189955599606,0.001498723984695971,0.0018459050043020397
10,0.0020391550206113607,0.0014685529749840498,0.002014710975345224,0.0015150660183280706,0.0014502539997920394,0.001798062992747873
10,0.0020631799998227507,0.0015013780212029815,0.0020774980075657368,0.002701738994801417,0.0013851609837729484,0.001689669006736949
10,0.0020541010017041117,0.001491739007178694,0.0020309140090830624,0.0014461330138146877,0.001839759002905339,0.0013922850193921477
10,0.002194341999711469,0.0014899939997121692,0.001999833999434486,0.0014438280195463449,0.0015098289877641946,0.0016985390102490783
10,0.0020416690094862133,0.0014359359920490533,0.002100056008202955,0.0014505329891107976,0.0015914730029180646,0.0015536179998889565
10,0.002021205989876762,0.0014688319934066385,0.0019692440109793097,0.0014892250183038414,0.0014112829812802374,0.0015150659892242402
